Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_2530.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_2530.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_2530.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_2699.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_2699.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_2699.0.png
Sampled_Frames/Test_Subject_3/id/Jenga_task/Top_View/Jenga_GL_2868.0.png,Annotations/Test_Subject_3/By_1/id/Jenga_task/Top_View/Jenga_GL_2868.0.png,Annotations/Test_Subject_3/By_2/id/Jenga_task/Top_View/Jenga_GL_2868.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_3037.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_3037.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_3037.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_3205.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_3205.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_3205.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_337.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_337.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_337.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_3374.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_3374.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_3374.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_3543.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_3543.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_3543.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_3711.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_3711.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_3711.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_3880.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_3880.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_3880.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_4049.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_4049.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_4049.0.png
Sampled_Frames/Test_Subject_7/id/Jenga_task/Side_View/Jenga_GL_4218.0.png,Annotations/Test_Subject_7/By_1/id/Jenga_task/Side_View/Jenga_GL_4218.0.png,Annotations/Test_Subject_7/By_2/id/Jenga_task/Side_View/Jenga_GL_4218.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_4386.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_4386.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_4386.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_4555.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_4555.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_4555.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_4724.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_4724.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_4724.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_4893.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_4893.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_4893.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_506.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_506.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_506.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_674.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_674.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_674.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Side_View/Jenga_GL_843.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Side_View/Jenga_GL_843.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Side_View/Jenga_GL_843.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_10159.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_10159.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_10159.0.png
Sampled_Frames/Test_Subject_9/id/Jenga_task/Top_View/Jenga_GL_1050.0.png,Annotations/Test_Subject_9/By_1/id/Jenga_task/Top_View/Jenga_GL_1050.0.png,Annotations/Test_Subject_9/By_2/id/Jenga_task/Top_View/Jenga_GL_1050.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_1401.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_1401.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_1401.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_1751.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_1751.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_1751.0.png
Sampled_Frames/Test_Subject_9/id/Jenga_task/Top_View/Jenga_GL_2101.0.png,Annotations/Test_Subject_9/By_1/id/Jenga_task/Top_View/Jenga_GL_2101.0.png,Annotations/Test_Subject_9/By_2/id/Jenga_task/Top_View/Jenga_GL_2101.0.png
Sampled_Frames/Test_Subject_6/id/Jenga_task/Side_View/Jenga_GL_2452.0.png,Annotations/Test_Subject_6/By_1/id/Jenga_task/Side_View/Jenga_GL_2452.0.png,Annotations/Test_Subject_6/By_2/id/Jenga_task/Side_View/Jenga_GL_2452.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_2802.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_2802.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_2802.0.png
Sampled_Frames/Test_Subject_9/id/Jenga_task/Top_View/Jenga_GL_3152.0.png,Annotations/Test_Subject_9/By_1/id/Jenga_task/Top_View/Jenga_GL_3152.0.png,Annotations/Test_Subject_9/By_2/id/Jenga_task/Top_View/Jenga_GL_3152.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_350.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_350.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_350.0.png
Sampled_Frames/Test_Subject_2/id/Jenga_task/Side_View/Jenga_GL_3503.0.png,Annotations/Test_Subject_2/By_1/id/Jenga_task/Side_View/Jenga_GL_3503.0.png,Annotations/Test_Subject_2/By_2/id/Jenga_task/Side_View/Jenga_GL_3503.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_3853.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_3853.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_3853.0.png
Sampled_Frames/Test_Subject_9/id/Jenga_task/Top_View/Jenga_GL_4203.0.png,Annotations/Test_Subject_9/By_1/id/Jenga_task/Top_View/Jenga_GL_4203.0.png,Annotations/Test_Subject_9/By_2/id/Jenga_task/Top_View/Jenga_GL_4203.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_4554.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_4554.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_4554.0.png
Sampled_Frames/Test_Subject_6/id/Jenga_task/Side_View/Jenga_GL_4904.0.png,Annotations/Test_Subject_6/By_1/id/Jenga_task/Side_View/Jenga_GL_4904.0.png,Annotations/Test_Subject_6/By_2/id/Jenga_task/Side_View/Jenga_GL_4904.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_5254.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_5254.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_5254.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_5604.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_5604.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_5604.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_5955.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_5955.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_5955.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_6305.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_6305.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_6305.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_6655.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_6655.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_6655.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_700.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_700.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_700.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_7006.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_7006.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_7006.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_7356.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_7356.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_7356.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_7706.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_7706.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_7706.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_8057.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_8057.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_8057.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_8407.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_8407.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_8407.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_8757.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_8757.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_8757.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_9108.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_9108.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_9108.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_9458.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_9458.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_9458.0.png
Sampled_Frames/Test_Subject_1/id/Jenga_task/Top_View/Jenga_GL_9808.0.png,Annotations/Test_Subject_1/By_1/id/Jenga_task/Top_View/Jenga_GL_9808.0.png,Annotations/Test_Subject_1/By_2/id/Jenga_task/Top_View/Jenga_GL_9808.0.png
Sampled_Frames/Test_Subject_9/id/Toolbox_task/Top_View/Toolbox_GL_0.0.png,Annotations/Test_Subject_9/By_1/id/Toolbox_task/Top_View/Toolbox_GL_0.0.png,Annotations/Test_Subject_9/By_2/id/Toolbox_task/Top_View/Toolbox_GL_0.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_1056.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_1056.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_1056.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_1207.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_1207.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_1207.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_1358.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_1358.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_1358.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_150.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_150.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_150.0.png
Sampled_Frames/Test_Subject_9/id/Toolbox_task/Side_View/Toolbox_GL_1509.0.png,Annotations/Test_Subject_9/By_1/id/Toolbox_task/Side_View/Toolbox_GL_1509.0.png,Annotations/Test_Subject_9/By_2/id/Toolbox_task/Side_View/Toolbox_GL_1509.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_1660.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_1660.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_1660.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_1811.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_1811.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_1811.0.png
Sampled_Frames/Test_Subject_4/id/Toolbox_task/Top_View/Toolbox_GL_1962.0.png,Annotations/Test_Subject_4/By_1/id/Toolbox_task/Top_View/Toolbox_GL_1962.0.png,Annotations/Test_Subject_4/By_2/id/Toolbox_task/Top_View/Toolbox_GL_1962.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_2113.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_2113.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_2113.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_2264.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_2264.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_2264.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_2415.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_2415.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_2415.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_2566.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_2566.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_2566.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_2717.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_2717.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_2717.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_2868.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_2868.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_2868.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_301.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_301.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_301.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_3019.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3019.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3019.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_3170.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3170.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3170.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_3321.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3321.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3321.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_3472.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3472.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3472.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_3623.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3623.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3623.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_3774.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3774.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3774.0.png
Sampled_Frames/Test_Subject_4/id/Toolbox_task/Top_View/Toolbox_GL_3925.0.png,Annotations/Test_Subject_4/By_1/id/Toolbox_task/Top_View/Toolbox_GL_3925.0.png,Annotations/Test_Subject_4/By_2/id/Toolbox_task/Top_View/Toolbox_GL_3925.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_4076.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_4076.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_4076.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_4227.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_4227.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_4227.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_4378.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_4378.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_4378.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_452.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_452.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_452.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_603.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_603.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_603.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Side_View/Toolbox_GL_754.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Side_View/Toolbox_GL_754.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Side_View/Toolbox_GL_754.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_905.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_905.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_905.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_2414.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_2414.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_2414.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_2716.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_2716.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_2716.0.png
Sampled_Frames/Test_Subject_9/id/Toolbox_task/Side_View/Toolbox_GL_3018.0.png,Annotations/Test_Subject_9/By_1/id/Toolbox_task/Side_View/Toolbox_GL_3018.0.png,Annotations/Test_Subject_9/By_2/id/Toolbox_task/Side_View/Toolbox_GL_3018.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_3320.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_3320.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_3320.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_3622.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_3622.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_3622.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_3924.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_3924.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_3924.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_4226.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_4226.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_4226.0.png
Sampled_Frames/Test_Subject_1/id/Toolbox_task/Top_View/Toolbox_GL_4527.0.png,Annotations/Test_Subject_1/By_1/id/Toolbox_task/Top_View/Toolbox_GL_4527.0.png,Annotations/Test_Subject_1/By_2/id/Toolbox_task/Top_View/Toolbox_GL_4527.0.png
